id,name,mw,sf
HMDB60726,28-bis-Trifluoromethyl-4-quinoline carboxylic acid,309.0224476,C12H5F6NO2
HMDB37520,Tetrabromodiphenyl ethers,481.7152154,C12H6Br4O
HMDB37547,11'-Oxybis[24-dibromobenzene],481.7152154,C12H6Br4O
HMDB32856,33'44'-Tetrachloroazobenzene,317.928509,C12H6Cl4N2
HMDB37545,24-Dibromo-1-(4-bromophenoxy)benzene,403.8047028,C12H7Br3O
HMDB41951,Nitrofen,282.9802985,C12H7Cl2NO3
HMDB31764,Nifursol,365.0243768,C12H7N5O9
HMDB31211,Endrin,377.8706311,C12H8Cl6O
HMDB30483,Questiomycin A,212.0585775,C12H8N2O2
HMDB32867,Capillin,168.0575149,C12H8O
HMDB35145,Chrycolide,232.0194148,C12H8O3S
HMDB14693,Methoxsalen,216.0422587,C12H8O4
HMDB30637,Bergapten,216.0422587,C12H8O4
HMDB32659,4-Hydroxy-8-methoxy-2H-furo[23-h]-1-benzopyran-2-one,232.0371734,C12H8O5
HMDB36628,9-Hydroxy-4-methoxypsoralen,232.0371734,C12H8O5
HMDB33269,5-(4-Chloro-3-hydroxy-1-butynyl)-22'-bithiophene,267.978334,C12H9ClOS2
HMDB15229,Leflunomide,270.0616122,C12H9F3N2O2
HMDB60945,A771726,270.0616122,C12H9F3N2O2
HMDB14380,Milrinone,211.0745619,C12H9N3O
HMDB14649,Nitazoxanide,307.0262911,C12H9N3O5S
HMDB40464,Dowicide A,192.0551096,C12H9NaO
HMDB12122,(Mannosyl)6-(N-acetylglucosaminyl)2-diphosphodolichol,2647.436165,C132H220N2O47P2
HMDB12123,(Mannosyl)7-(N-acetylglucosaminyl)2-diphosphodolichol,2809.488989,C138H230N2O52P2
HMDB34294,1311-Tridecatriene-579-triyne,166.0782503,C13H10
HMDB39104,(3E5Z)-135-Tridecatriene-7911-triyne,166.0782503,C13H10
HMDB31798,(α)-Leptophos,409.8699548,C13H10BrCl2O2PS
HMDB15666,Lornoxicam,370.9801249,C13H10ClN3O4S2
HMDB13991,5'-Hydroxylornoxicam,386.9750395,C13H10ClN3O5S2
HMDB15175,Thalidomide,258.0640568,C13H10N2O4
HMDB13870,cistrans-5'-Hydroxythalidomide,274.0589714,C13H10N2O5
HMDB13871,5-Hydroxythalidomide,274.0589714,C13H10N2O5
HMDB13872,Thalidomide arene oxide,274.0589714,C13H10N2O5
HMDB13163,2-Hydroxyfluorene,182.0731649,C13H10O
HMDB32049,Benzophenone,182.0731649,C13H10O
HMDB59802,3-Hydroxyfluorene,182.0731649,C13H10O
HMDB59803,9-Hydroxyfluorene,182.0731649,C13H10O
HMDB36185,3-(2-Furanyl)-2-phenyl-2-propenal,198.0680796,C13H10O2
HMDB32018,Phenyl salicylate,214.0629942,C13H10O3
HMDB32583,4'-Hydroxy-2-biphenylcarboxylic acid,214.0629942,C13H10O3
HMDB41807,3-Phenoxybenzoic acid,214.0629942,C13H10O3
HMDB33329,Coriandrin,230.0579088,C13H10O4
HMDB39141,Wyeronic acid,230.0579088,C13H10O4
HMDB39209,2'4'-Dihydroxy-2-biphenylcarboxylic acid,230.0579088,C13H10O4
HMDB34312,Isopimpinellin,246.0528234,C13H10O5
HMDB41525,Coriandrone C,246.0528234,C13H10O5
HMDB32644,Maclurin,262.0477381,C13H10O6
HMDB40164,4-Methyldibenzothiophene,198.050321,C13H10S
HMDB38430,5-(1-Propynyl)-5'-vinyl-22'-bithiophene,230.0223917,C13H10S2
HMDB34007,(EE)-1-Chloro-311-tridecadiene-579-triyn-2-ol,218.0498427,C13H11ClO
HMDB15255,Proflavine,209.0952974,C13H11N3
HMDB14612,Tenoxicam,337.0190972,C13H11N3O4S2
HMDB14098,5'-Hydroxytenoxicam,353.0140119,C13H11N3O5S2
HMDB33455,2-Hydroxy-3-methyl-9H-carbazole,197.084064,C13H11NO
HMDB33487,1-Hydroxy-3-methyl-9H-carbazole,197.084064,C13H11NO
HMDB30195,gamma-Fagarine,229.0738932,C13H11NO3
HMDB37614,Pteleine,229.0738932,C13H11NO3
HMDB30929,2468-Tridecatetrayne,168.0939004,C13H12
HMDB32610,4-Methylbiphenyl,168.0939004,C13H12
HMDB38754,(EEE)-13511-Tridecatetraene-79-diyne,168.0939004,C13H12
HMDB15039,Ethacrynic acid,302.0112643,C13H12Cl2O4
HMDB14342,Fluconazole,306.1040654,C13H12F2N6O
HMDB30311,Harmine,212.094963,C13H12N2O
HMDB32066,Carbanilide,212.094963,C13H12N2O
HMDB06005,Indolylacryloylglycine,244.0847923,C13H12N2O3
HMDB40734,Haematopodin,244.0847923,C13H12N2O3
HMDB32102,1234-Tetrahydro-b-carboline-13-dicarboxylic acid,260.0797069,C13H12N2O4
HMDB41008,1-Methyl-6-phenyl-1H-imidazo[45-b]pyridin-2-amine,224.1061964,C13H12N4
HMDB37199,2-O-Galloyl-14-galactarolactone,344.0379612,C13H12O11
HMDB37201,3-O-Galloyl-14-galactarolactone,344.0379612,C13H12O11
HMDB37202,5-O-Galloyl-14-galactarolactone,344.0379612,C13H12O11
HMDB14738,Monobenzone,200.0837296,C13H12O2
HMDB30646,(Z)-3-(1-Butenyl)-1H-2-benzopyran-1-one,200.0837296,C13H12O2
HMDB36460,Safynol,200.0837296,C13H12O2
HMDB31070,(2E11Z)-5-[5-(Methylthio)-4-penten-2-ynyl]-2-furanacrolein,232.0558003,C13H12O2S
HMDB13989,O-Desmethylnaproxen,216.0786443,C13H12O3
HMDB30647,Artemidinol,216.0786443,C13H12O3
HMDB32035,6-(34-Methylenedioxyphenyl)-35-hexadien-2-one,216.0786443,C13H12O3
HMDB32656,(Z)-6-(2-Methoxyvinyl)-7-methyl-2H-1-benzopyran-2-one,216.0786443,C13H12O3
HMDB37723,2-Phenylethyl 2-furancarboxylate,216.0786443,C13H12O3
HMDB38017,Ethyl 2-phenyl-3-furancarboxylate,216.0786443,C13H12O3
HMDB30813,Cassiachromone,232.0735589,C13H12O4
HMDB33330,Dihydrocoriandrin,232.0735589,C13H12O4
HMDB38911,(2S3S4S)-57911-Tridecatetrayne-1234-tetrol,232.0735589,C13H12O4
HMDB41325,Salfredin B11,232.0735589,C13H12O4
HMDB29971,Coriandrone E,248.0684735,C13H12O5
HMDB29318,Caffeoylmalic acid,296.0532174,C13H12O8
HMDB32957,2-O-Feruloyltartronic acid,296.0532174,C13H12O8
HMDB34620,cis-Coutaric acid,296.0532174,C13H12O8
HMDB13680,Caftaric acid,312.048132,C13H12O9
HMDB29276,Cis-Caffeoyl tartaric acid,312.048132,C13H12O9
HMDB31795,Iprodione,329.0333967,C13H13Cl2N3O3
HMDB15398,Varenicline,211.1109474,C13H13N3
HMDB29746,3-Amino-14-dimethyl-5H-pyrido[43-b]indole,211.1109474,C13H13N3
HMDB14623,Lenalidomide,259.0956913,C13H13N3O3
HMDB15484,Cefacetrile,339.0525059,C13H13N3O6S
HMDB15427,Ceftizoxime,383.0358099,C13H13N5O5S2
HMDB32888,Acetyl vitamin K5,215.0946287,C13H13NO2
HMDB39455,Macaridine,215.0946287,C13H13NO2
HMDB29234,N-[4'-hydroxy-(E)-cinnamoyl]-L-aspartic acid,279.0742872,C13H13NO6
HMDB29294,Caffeoyl aspartic acid,295.0692018,C13H13NO7
HMDB59701,167-Trimethylnaphthalene,170.1095504,C13H14
HMDB59733,145-Trimethyl-naphtalene,170.1095504,C13H14
HMDB14526,Tacrine,198.1156985,C13H14N2
HMDB41808,44'-Methylenedianiline,198.1156985,C13H14N2
HMDB30310,Harmaline,214.1106131,C13H14N2O
HMDB42058,Velnacrine,214.1106131,C13H14N2O
HMDB60963,1-hydroxytacrine,214.1106131,C13H14N2O
HMDB37942,(1xi3xi)-1234-Tetrahydro-1-methyl-beta-carboline-3-carboxylic acid,230.1055277,C13H14N2O2
HMDB60811,cyclic Melatonin,230.1055277,C13H14N2O2
HMDB34765,Wasalexin A,294.0496691,C13H14N2O2S2
HMDB34768,Wasalexin B,294.0496691,C13H14N2O2S2
HMDB38636,Methoxybrassenin B,294.0496691,C13H14N2O2S2
HMDB13713,N-acetyltryptophan,246.1004423,C13H14N2O3
HMDB14987,Methylphenobarbital,246.1004423,C13H14N2O3
HMDB30269,Nigellicine,246.1004423,C13H14N2O3
HMDB60810,cyclic 6-Hydroxymelatonin,246.1004423,C13H14N2O3
HMDB31360,L-cis-Cyclo(aspartylphenylalanyl),262.0953569,C13H14N2O4
HMDB30931,(E)-2-Tridecene-468-triyn-1-ol,186.1044651,C13H14O
HMDB38526,(all-E)-357-Tridecatriene-911-diyn-1-ol,186.1044651,C13H14O
HMDB36932,2-O-Galloylgalactaric acid,362.0485259,C13H14O12
HMDB30816,6-Acetyl-22-dimethyl-2H-1-benzopyran,202.0993797,C13H14O2
HMDB31663,3-(3-Methylbutylidene)-1(3H)-isobenzofuranone,202.0993797,C13H14O2
HMDB32660,(2Z4'Z)-2-(5-Methylthio-4-penten-2-ynylidene)-16-dioxaspiro[4.4]non-3-ene,234.0714504,C13H14O2S
HMDB40358,(R)-Bitalin A,218.0942943,C13H14O3
HMDB32670,2-[(5-Methylsulfinyl)-4-penten-2-ynylidene]-16-dioxaspiro[4.4]non-3-ene,250.066365,C13H14O3S
HMDB30486,(S)-23-Dihydro-6-hydroxy-5-(hydroxyacetyl)-2-isopropenylbenzofuran,234.0892089,C13H14O4
HMDB30648,Artemidiol,234.0892089,C13H14O4
HMDB33109,Methyl (2R*3S*)-23-dihydro-3-hydroxy-2-isopropenyl-5-benzofurancarboxylate,234.0892089,C13H14O4
HMDB35712,Aloesol,234.0892089,C13H14O4
HMDB40906,Coixinden B,234.0892089,C13H14O4
HMDB41005,1'-Acetoxychavicol acetate,234.0892089,C13H14O4
HMDB41006,1'-Acetoxychavicol,234.0892089,C13H14O4
HMDB38926,Samin,250.0841236,C13H14O5
HMDB41857,Citrinin,250.0841236,C13H14O5
HMDB10324,Benzoyl glucuronide (Benzoic acid),298.0688674,C13H14O8
HMDB10313,1-Salicylate glucuronide,314.063782,C13H14O9
HMDB10314,Beta-D-Glucopyranuronic acid,314.063782,C13H14O9
HMDB34859,Halosulfuron-methyl,434.0411453,C13H15ClN6O7S
HMDB60861,OR-1896,245.1164267,C13H15N3O2
HMDB28852,Glycyl-Tryptophan,261.1113414,C13H15N3O3
HMDB29083,Tryptophyl-Glycine,261.1113414,C13H15N3O3
HMDB15461,Glycodiazine,309.0783267,C13H15N3O4S
HMDB38835,(E)-1-Cinnamoylpyrrolidine,201.1153641,C13H15NO
HMDB40007,23-Dihydro-6-methyl-5-(5-methyl-2-furanyl)-1H-pyrrolizine,201.1153641,C13H15NO
HMDB15505,Glutethimide,217.1102787,C13H15NO2
HMDB60961,N-desisopropylpropranolol,217.1102787,C13H15NO2
HMDB59732,2-(2-Phenylacetoxy)propionylglycine,265.0950226,C13H15NO5
HMDB59772,N-Phenylacetylglutamic acid,265.0950226,C13H15NO5
HMDB06061,4-Hydroxyphenylacetylglutamine,281.0899372,C13H15NO6
HMDB37297,Hexahydro-67-dihydroxy-5-(hydroxymethyl)-3-(2-hydroxyphenyl)-2H-pyrano[23-d]oxazol-2-one,297.0848518,C13H15NO7
HMDB40284,12-Dihydro-116-trimethylnaphthalene,172.1252005,C13H16
HMDB15352,Ketamine,237.0920418,C13H16ClNO
HMDB14016,5-Hydroxyketamine,253.0869565,C13H16ClNO2
HMDB14017,4-Hydroxyketamine,253.0869565,C13H16ClNO2
HMDB60550,6-Hydroxyketamine,253.0869565,C13H16ClNO2
HMDB33145,Azimsulfuron,424.1025844,C13H16N10O5S
HMDB14771,Dexmedetomidine,200.1313485,C13H16N2
HMDB29837,Nb-Acetyl-Nb-methyltryptamine,216.1262631,C13H16N2O
HMDB34292,Nb-Methyltetrahydroharmol,216.1262631,C13H16N2O
HMDB01389,Melatonin,232.1211778,C13H16N2O2
HMDB14501,Aminoglutethimide,232.1211778,C13H16N2O2
HMDB41059,N-Methoxyspirobrassinol methyl ether,296.0653191,C13H16N2O2S2
HMDB04081,6-Hydroxymelatonin,248.1160924,C13H16N2O3
HMDB60069,cyclic 3-Hydroxymelatonin,248.1160924,C13H16N2O3
HMDB60721,2-Oxomelatonin,248.1160924,C13H16N2O3
HMDB60842,N-Despyridinyl rosiglitazone,280.0881631,C13H16N2O3S
HMDB04259,Acetyl-N-formyl-5-methoxykynurenamine,264.111007,C13H16N2O4
HMDB06344,Alpha-N-Phenylacetyl-L-glutamine,264.111007,C13H16N2O4
HMDB61136,di-Hydroxymelatonin,264.111007,C13H16N2O4
HMDB00706,L-Aspartyl-L-phenylalanine,280.1059216,C13H16N2O5
HMDB11167,L-beta-aspartyl-L-phenylalanine ,280.1059216,C13H16N2O5
HMDB28760,Aspartyl-Phenylalanine,280.1059216,C13H16N2O5
HMDB28991,Phenylalanyl-Aspartate,280.1059216,C13H16N2O5
HMDB28765,Aspartyl-Tyrosine,296.1008363,C13H16N2O6
HMDB29101,Tyrosyl-Aspartate,296.1008363,C13H16N2O6
HMDB41815,6-Sulfatoxymelatonin,328.0729069,C13H16N2O6S
HMDB38635,Methoxybrassenin A,280.0704045,C13H16N2OS2
HMDB31855,5-Methyl-2-phenyl-2-hexenal,188.1201151,C13H16O
HMDB37292,2-Butyl-3-phenyl-2-propen-1-al,188.1201151,C13H16O
HMDB59677,3-Buten-2-one 1-(236-trimethyl phenyl),188.1201151,C13H16O
HMDB59683,1-H-Inden-1-one23-dihydro-3356-tetramethyl,188.1201151,C13H16O
HMDB59697,1-(236-trimethyl phenyl)-3-Buten-2-one,188.1201151,C13H16O
HMDB34051,6-Galloylglucose,332.0743467,C13H16O10
HMDB38728,beta-Glucogallin,332.0743467,C13H16O10
HMDB38912,4-Glucosyl gallate,332.0743467,C13H16O10
HMDB39286,1-O-Galloylfructose,332.0743467,C13H16O10
HMDB39322,3-Glucogallic acid,332.0743467,C13H16O10
HMDB39366,5-O-Galloylhamamelofuranose,332.0743467,C13H16O10
HMDB39625,2-Galloylglucose,332.0743467,C13H16O10
HMDB41593,4-Glucogallic acid,332.0743467,C13H16O10
HMDB30770,4-Hydroxy-3-(3-methyl-2-butenyl)acetophenone,204.1150298,C13H16O2
HMDB30904,alphaalpha-Dimethylanisalacetone,204.1150298,C13H16O2
HMDB31553,6-(1-Hydroxyethyl)-22-dimethyl-2H-1-benzopyran,204.1150298,C13H16O2
HMDB31661,3-Isovalidene-3alpha4-dihydrophthalide,204.1150298,C13H16O2
HMDB33379,cis-3-Hexenyl benzoate,204.1150298,C13H16O2
HMDB36224,Benzyl 23-dimethyl-2-butenoate,204.1150298,C13H16O2
HMDB37628,Phenethyl tiglate,204.1150298,C13H16O2
HMDB37702,Butyl cinnamate,204.1150298,C13H16O2
HMDB37703,Isobutyl cinnamate,204.1150298,C13H16O2
HMDB37721,2-Phenylethyl 3-methyl-2-butenoate,204.1150298,C13H16O2
HMDB41316,Cinnamyl butyrate,204.1150298,C13H16O2
HMDB41317,Cinnamyl isobutyrate,204.1150298,C13H16O2
HMDB32589,1-(5-Acetyl-2-hydroxyphenyl)-3-methyl-1-butanone,220.1099444,C13H16O3
HMDB37492,Ethyl methyl-p-tolylglycidate,220.1099444,C13H16O3
HMDB40424,Ethyl 2-benzylacetoacetate,220.1099444,C13H16O3
HMDB37683,Ethyl vanillin isobutyrate,236.104859,C13H16O4
HMDB60564,Carboxy-ibuprofen,236.104859,C13H16O4
HMDB30668,1-(246-Trimethoxyphenyl)-13-butanedione,252.0997736,C13H16O5
HMDB38551,Methyl 345-trimethoxycinnamate,252.0997736,C13H16O5
HMDB11686,p-Cresol glucuronide,284.0896029,C13H16O7
HMDB34618,2-O-Benzoyl-D-glucose,284.0896029,C13H16O7
HMDB38492,D-Vacciniin,284.0896029,C13H16O7
HMDB29497,Dimethyl fukiic acid,300.0845175,C13H16O8
HMDB41271,Salicylic acid beta-D-glucoside,300.0845175,C13H16O8
HMDB15302,Moclobemide,268.0978555,C13H17ClN2O2
HMDB15171,Selegiline,187.1360995,C13H17N
HMDB60070,Melatonin radical,249.1239174,C13H17N2O3
HMDB15493,Aminophenazone,231.1371622,C13H17N3O
HMDB28738,Asparaginyl-Phenylalanine,279.121906,C13H17N3O4
HMDB28990,Phenylalanyl-Asparagine,279.121906,C13H17N3O4
HMDB28743,Asparaginyl-Tyrosine,295.1168207,C13H17N3O5
HMDB29100,Tyrosyl-Asparagine,295.1168207,C13H17N3O5
HMDB59780,1N2-propanodeoxyguanosine,307.1280541,C13H17N5O4
HMDB14499,Aztreonam,435.0518539,C13H17N5O8S2
HMDB14410,Crotamiton,203.1310142,C13H17NO
HMDB33429,Tanakamine,219.1259288,C13H17NO2
HMDB33430,Tanakine,219.1259288,C13H17NO2
HMDB37694,cis-3-Hexenyl 2-aminobenzoate,219.1259288,C13H17NO2
HMDB37695,Cyclohexyl 2-aminobenzoate,219.1259288,C13H17NO2
HMDB40006,1-(23-Dihydro-6-methyl-1H-pyrrolizin-5-yl)-14-pentanedione,219.1259288,C13H17NO2
HMDB42008,Ritalinic acid,219.1259288,C13H17NO2
HMDB33610,Pandamarilactam 3x,235.1208434,C13H17NO3
HMDB41517,beta-D-Glucopyranosyl anthranilate,299.1005019,C13H17NO7
HMDB40032,2-Hexylbenzothiazole,219.1081702,C13H17NS
HMDB36683,57alpha-Dihydro-1447a-tetramethyl-4H-indene,174.1408506,C13H18
HMDB59696,1234Tetrahydro-157-trimethylnapthalene,174.1408506,C13H18
HMDB59826,alpha-Ionene,174.1408506,C13H18
HMDB15176,Melphalan,304.0745332,C13H18Cl2N2O2
HMDB01510,Bupropion,239.1076919,C13H18ClNO
HMDB12235,Hydroxybupropion,255.1026065,C13H18ClNO2
HMDB02004,5-Methoxydimethyltryptamine,218.1419132,C13H18N2O
HMDB60625,N-despropyl ropinirole,218.1419132,C13H18N2O
HMDB33461,4-Coumaroylputrescine,234.1368278,C13H18N2O2
HMDB15443,Heptabarbital,250.1317425,C13H18N2O3
HMDB29876,Paucine,250.1317425,C13H18N2O3
HMDB33462,4-Coumaroyl-2-hydroxyputrescine,250.1317425,C13H18N2O3
HMDB60742,3-Hydroxymelatonin,250.1317425,C13H18N2O3
HMDB29005,Phenylalanyl-Threonine,266.1266571,C13H18N2O4
HMDB29068,Threoninyl-Phenylalanine,266.1266571,C13H18N2O4
HMDB33598,N5-(4-Methoxybenzyl)glutamine,266.1266571,C13H18N2O4
HMDB29073,Threoninyl-Tyrosine,282.1215717,C13H18N2O5
HMDB29115,Tyrosyl-Threonine,282.1215717,C13H18N2O5
HMDB61146,Hydroxy-lacosamide,282.1215717,C13H18N2O5
HMDB14944,Pentoxifylline,278.1378905,C13H18N4O3
HMDB03826,67-Dimethyl-8-(1-D-ribityl)lumazine,326.1226343,C13H18N4O6
HMDB06806,Propinol adenylate,403.0892991,C13H18N5O8P
HMDB13804,beta-Damascenone,190.1357652,C13H18O
HMDB36178,2-(3-Phenylpropyl)tetrahydrofuran,190.1357652,C13H18O
HMDB36572,358-Megastigmatrien-7-one,190.1357652,C13H18O
HMDB36685,2267-Tetramethylbicyclo[4.3.0]nona-1(9)4-dien-8-one,190.1357652,C13H18O
HMDB37763,xi-3-(4-Isopropylphenyl)-2-methylpropanal,190.1357652,C13H18O
HMDB59904,dehydro-beta-Ionone,190.1357652,C13H18O
HMDB59906,Megastigmatrienone,190.1357652,C13H18O
HMDB01925,Ibuprofen,206.1306798,C13H18O2
HMDB29669,Eremopetasinorone A,206.1306798,C13H18O2
HMDB32176,Benzyl hexanoate,206.1306798,C13H18O2
HMDB33196,(E)-6-Methyl-6-(5-methyl-2-furanyl)-3-hepten-2-one,206.1306798,C13H18O2
HMDB34469,2-Phenylpropyl butyrate,206.1306798,C13H18O2
HMDB34470,2-Phenylpropyl isobutyrate,206.1306798,C13H18O2
HMDB34472,3-Phenylpropyl 2-methylpropanoate,206.1306798,C13H18O2
HMDB34556,3-Acetoxy-3-methyl-1-phenylbutane,206.1306798,C13H18O2
HMDB35008,3-Methylbutyl phenylacetate,206.1306798,C13H18O2
HMDB35016,2-Phenylethyl pentanoate,206.1306798,C13H18O2
HMDB35017,2-Phenylethyl 3-methylbutanoate,206.1306798,C13H18O2
HMDB35181,xi-89-Dehydrotheaspirone,206.1306798,C13H18O2
HMDB36025,246-Trimethyl-4-phenyl-13-dioxane,206.1306798,C13H18O2
HMDB36240,Methyl 4-tert-butylphenylacetate,206.1306798,C13H18O2
HMDB36386,1-Phenylpropyl butyrate,206.1306798,C13H18O2
HMDB36391,alpha-Methylphenethyl butyrate,206.1306798,C13H18O2
HMDB37194,Ethyl (α)-2-ethyl-3-phenylpropanoate,206.1306798,C13H18O2
HMDB37604,10beta-1213-Dinor-8-oxo-6-eremophilen-11-al,206.1306798,C13H18O2
HMDB37623,1-Methyl-1-phenylethyl isobutyrate,206.1306798,C13H18O2
HMDB37720,2-Phenylethyl 2-methylbutanoate,206.1306798,C13H18O2
HMDB38605,Amyl phenylacetate,206.1306798,C13H18O2
HMDB39101,Etrogol,206.1306798,C13H18O2
HMDB40431,Hexyl benzoate,206.1306798,C13H18O2
HMDB32121,Annuionone B,222.1255944,C13H18O3
HMDB36819,Dehydrovomifoliol,222.1255944,C13H18O3
HMDB38894,Isoamyl p-anisate,222.1255944,C13H18O3
HMDB60565,1-Hydroxyibuprofen,222.1255944,C13H18O3
HMDB60920,2-Hydroxyibuprofen,222.1255944,C13H18O3
HMDB60921,3-Hydroxyibuprofen,222.1255944,C13H18O3
HMDB33191,2244-Tetramethyl-6-(1-oxopropyl)-135-cyclohexanetrione,238.1205091,C13H18O4
HMDB34046,1234-Tetramethoxy-5-(2-propenyl)benzene,238.1205091,C13H18O4
HMDB32796,Methyl 3-(23-dihydroxy-3-methylbutyl)-4-hydroxybenzoate,254.1154237,C13H18O5
HMDB03546,Salicin,286.1052529,C13H18O7
HMDB34023,Isosalicin,286.1052529,C13H18O7
HMDB38331,3-Hydroxybenzyl alcohol glucoside,286.1052529,C13H18O7
HMDB38964,3-Hydroxy-46-heptadiyne-1-yl 1-glucoside,286.1052529,C13H18O7
HMDB15292,Chloroprocaine,270.1135056,C13H19ClN2O2
HMDB00797,SAICAR,454.0737086,C13H19N4O12P
HMDB15661,Fospropofol,332.0765496,C13H19Na2O5P
HMDB15072,Diethylpropion,205.1466642,C13H19NO
HMDB60843,N-Desthienylethyl-rotigotine,205.1466642,C13H19NO
HMDB30305,Dioscorine,221.1415789,C13H19NO2
HMDB60850,NNO-Tridesmethyl-tramadol,221.1415789,C13H19NO2
HMDB15166,Probenecid,285.1034788,C13H19NO4S
HMDB35180,(6E8E)-468-Megastigmatriene,176.1565006,C13H20
HMDB12227,Erythrohydrobupropion,241.123342,C13H20ClNO
HMDB14888,Prilocaine,220.1575633,C13H20N2O
HMDB14859,Procaine,236.1524779,C13H20N2O2
HMDB14451,Talbutal,252.1473925,C13H20N2O3
HMDB39002,Mytilin A,332.1219656,C13H20N2O8
HMDB14716,Valaciclovir,324.1546032,C13H20N6O4
HMDB29820,26-Diisopropyl-3-methylphenol,192.1514153,C13H20O
HMDB29821,25-Diisopropyl-4-methylphenol,192.1514153,C13H20O
HMDB29822,25-Diisopropyl-3-methylphenol,192.1514153,C13H20O
HMDB29823,24-Diisopropyl-5-methylphenol,192.1514153,C13H20O
HMDB29824,24-Diisopropyl-3-methylphenol,192.1514153,C13H20O
HMDB29825,23-Diisopropyl-5-methylphenol,192.1514153,C13H20O
HMDB31733,4-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carboxaldehyde,192.1514153,C13H20O
HMDB32498,Pseudoionone,192.1514153,C13H20O
HMDB32541,4-(266-Trimethylcyclohex-1-enyl)but-2-en-4-one,192.1514153,C13H20O
HMDB33545,(2E4Z7Z)-247-Tridecatrienal,192.1514153,C13H20O
HMDB34671,(E)-58-Megastigmadien-4-one,192.1514153,C13H20O
HMDB34959,Edulan I,192.1514153,C13H20O
HMDB34979,gamma-Ionone,192.1514153,C13H20O
HMDB35682,delta-Damascone,192.1514153,C13H20O
HMDB35753,(R)-(E)-47-Megastigmadien-9-one,192.1514153,C13H20O
HMDB36022,Isospirene,192.1514153,C13H20O
HMDB36027,alpha-Damascone,192.1514153,C13H20O
HMDB36144,Cycloionone,192.1514153,C13H20O
HMDB36565,beta-Ionone,192.1514153,C13H20O
HMDB36684,2457alpha-Tetrahydro-1447a-tetramethyl-1H-inden-2-ol,192.1514153,C13H20O
HMDB36818,Vitispirane,192.1514153,C13H20O
HMDB37139,4-(266-Trimethyl-13-cyclohexadien-1-yl)-2-butanone,192.1514153,C13H20O
HMDB41615,Phenethyl isoamyl ether,192.1514153,C13H20O
HMDB59883,alpha-Ionone,192.1514153,C13H20O
HMDB29668,Eremopetasinorol,208.1463299,C13H20O2
HMDB31869,(SE)-Lyratol propanoate,208.1463299,C13H20O2
HMDB34672,(5alpha8beta9beta)-59-Epoxy-36-megastigmadien-8-ol,208.1463299,C13H20O2
HMDB34984,(5R6S)-56-Epoxy-7-megastigmen-9-one,208.1463299,C13H20O2
HMDB35228,Theaspirone A,208.1463299,C13H20O2
HMDB36686,2267-Tetramethylbicyclo[4.3.0]nona-1(9)4-diene-78-diol,208.1463299,C13H20O2
HMDB36821,3-Hydroxy-beta-ionone,208.1463299,C13H20O2
HMDB36824,Acetal R,208.1463299,C13H20O2
HMDB37776,59:69-Diepoxy-3-megastigmene,208.1463299,C13H20O2
HMDB38047,Carvyl propionate,208.1463299,C13H20O2
HMDB38529,59:69-Diepoxy-4-megastigmene,208.1463299,C13H20O2
HMDB40233,235688a-Hexahydro-2558a-tetramethyl-7H-1-benzopyran-7-one,208.1463299,C13H20O2
HMDB41636,(3R8E)-3-Hydroxy-58-megastigmadien-7-one,208.1463299,C13H20O2
HMDB29670,Epoxyeremopetasinorol,224.1412445,C13H20O3
HMDB32679,Annuionone A,224.1412445,C13H20O3
HMDB32689,Annuionone C,224.1412445,C13H20O3
HMDB34564,13-Oxo-911-tridecadienoic acid,224.1412445,C13H20O3
HMDB36583,Methyl jasmonate,224.1412445,C13H20O3
HMDB37244,(8alpha10beta11beta)-3-Hydroxy-415-dinor-1(5)-xanthen-128-olide,224.1412445,C13H20O3
HMDB37726,Octyl 2-furoate,224.1412445,C13H20O3
HMDB37730,Furfuryl octanoate,224.1412445,C13H20O3
HMDB37736,3-Methylbutyl 2-furanbutanoate,224.1412445,C13H20O3
HMDB31772,1-Methoxy-1-(245-trimethoxyphenyl)-2-propanol,256.1310738,C13H20O5
HMDB40352,2-[4-(3-Hydroxypropyl)-2-methoxyphenoxy]-13-propanediol,256.1310738,C13H20O5
HMDB15169,Procainamide,235.1684623,C13H21N3O
HMDB01066,S-Lactoylglutathione,379.1049354,C13H21N3O8S
HMDB41889,Etamiphylline,279.1695249,C13H21N5O2
HMDB60611,N-Desmethyl tapentadol,207.1623143,C13H21NO
HMDB00785,N-Acetyl-7-O-acetylneuraminic acid,351.1165459,C13H21NO10
HMDB00794,N-Acetyl-9-O-acetylneuraminic acid,351.1165459,C13H21NO10
HMDB00796,N-Acetyl-4-O-acetylneuraminic acid,351.1165459,C13H21NO10
HMDB60492,N-acetyl-O-acetylneuraminate,351.1165459,C13H21NO10
HMDB00580,Chondroitin sulfate,463.0631897,C13H21NO15S
HMDB29828,Dihydrodioscorine,223.1572289,C13H21NO2
HMDB29875,Tigloidine,223.1572289,C13H21NO2
HMDB30268,Dumetorine,223.1572289,C13H21NO2
HMDB01937,Salbutamol,239.1521435,C13H21NO3
HMDB14366,Isoetharine,239.1521435,C13H21NO3
HMDB30516,Petasinine,239.1521435,C13H21NO3
HMDB33454,3alpha-Tigloyloxytropane N-oxide,239.1521435,C13H21NO3
HMDB41935,Moprolol,239.1521435,C13H21NO3
